Name;Organisation;Country;Pays;Pais;URL;Description;Location;Latitude;Longitude;Has Issue;Issue Type;Code En;Code Fr;Country Slug;Thematic;Portal typology;Code Es
Tuvalu Met Service;Tuvalu;Tuvalu;Tuvalu;Tuvalu;https://informet.net/tuvmet;;-8.5333, 179.2167;-8.5333;179.2167;;;Tuvalu - Tuvalu Met Service;Tuvalu - Tuvalu Met Service;tuvalu;Weather Forecast;Public Sector, National Level;Tuvalu - Tuvalu Met Service
Tonga Meteorological Service;Tonga;Tonga;Tonga;Tonga;https://met.gov.to;;-21.1333, -175.2;-21.1333;-175.2;;;Tonga - Tonga Meteorological Service;Tonga - Tonga Meteorological Service;tonga;Weather Forecast;Public Sector, National Level;Tonga - Tonga Meteorological Service
Vanuatu National Statistics Office;Vanuatu;Vanuatu;Vanuatu;Vanuatu;https://vnso.gov.vu;;-17.75, 168.3;-17.75;168.3;;;Vanuatu - Vanuatu National Statistics Office;Vanuatu - Vanuatu National Statistics Office;vanuatu;Statistics;Public Sector, National Level;Vanuatu - Vanuatu National Statistics Office
Water Quality Archive;Environment Agency;United Kingdom;Royaume-Uni;;https://environment.data.gov.uk/water-quality/view/landing;Environment, Water Quality, Monitoring;51.451709, -2.602966;51.451709;-2.602966;;;United Kingdom - Water Quality Archive;Royaume-Uni - Water Quality Archive;united-kingdom;Environment;Public Sector, National Level;Water Quality Archive
Wisconsin State Legislature;Wisconsin State Legislature;United States;Etats-Unis;Estados Unidos de América;https://data.ltsb.opendata.arcgis.com;Arcgis OpenData Portal;44.6307260165, -89.8023769531;44.63072602;-89.80237695;;;United States - Wisconsin State Legislature;Etats-Unis - Wisconsin State Legislature;united-states;Local Government;Public Sector, Local Level;Estados Unidos de América - Wisconsin State Legislature
Yukon Geological Survey;Canada;Canada;Canada;Canadá;https://geology.gov.yk.ca;;64.0, -135.0;64;-135;;;Canada - Yukon Geological Survey;Canada - Yukon Geological Survey;canada;Environment;Public Sector, National Level;Canadá - Yukon Geological Survey
Academy of Sciences of the Republic of Uzbekistan;Academy of Sciences of the Republic of Uzbekistan;Uzbekistan;Ouzbékistan;;https://www.academy.uz/en/page/ochiq-malumotlar;;41.3068104, 69.2861152;41.3068104;69.2861152;;;Uzbekistan - Academy of Sciences of the Republic of Uzbekistan;Ouzbékistan - Academy of Sciences of the Republic of Uzbekistan;uzbekistan;Administration;Public Sector, National Level;
CENTRE OF HYDROMETEOROLOGICAL SERVICE OF THE REPUBLIC OF UZBEKISTAN (UZHYDROMET);CENTRE OF HYDROMETEOROLOGICAL SERVICE OF THE REPUBLIC OF UZBEKISTAN (UZHYDROMET);Uzbekistan;Ouzbékistan;;https://www.meteo.uz/#/en/open-data;;41.3271588, 69.2890716;41.3271588;69.2890716;;;Uzbekistan - CENTRE OF HYDROMETEOROLOGICAL SERVICE OF THE REPUBLIC OF UZBEKISTAN (UZHYDROMET);Ouzbékistan - CENTRE OF HYDROMETEOROLOGICAL SERVICE OF THE REPUBLIC OF UZBEKISTAN (UZHYDROMET);uzbekistan;Weather Forecast;Public Sector, National Level;
mikrokreditbank;mikrokreditbank;Uzbekistan;Ouzbékistan;;https://mikrokreditbank.uz/ru/egov/otkinf;mikrokreditbank;41.298080204469386, 69.20542265377976;41.2980802;69.20542265;;;Uzbekistan - mikrokreditbank;Ouzbékistan - mikrokreditbank;uzbekistan;Economy;Public Sector, National Level;
Ministry of Defense of the Republic of Uzbekistan;Ministry of Defense of the Republic of Uzbekistan;Uzbekistan;Ouzbékistan;;https://mudofaa.uz/en/open-data;;41.3191791, 69.3040864;41.3191791;69.3040864;;;Uzbekistan - Ministry of Defense of the Republic of Uzbekistan;Ouzbékistan - Ministry of Defense of the Republic of Uzbekistan;uzbekistan;Administration;Public Sector, National Level;
Portal Datos Abiertos OEPM;Oficina Española de Patentes y Marcas;Spain;Espagne;España;https://sede.oepm.gob.es/eSede/datos;Ciencia y tecnología;40.44698, -3.691503;40.44698;-3.691503;;;Spain - Portal Datos Abiertos OEPM;Espagne - Portal Datos Abiertos OEPM;spain;Statistics;Public Sector, National Level;España - Portal Datos Abiertos OEPM
Camargo Datos Abiertos;Ayuntamiento de Camargo;Spain;Espagne;España;https://datos.aytocamargo.es;Cultura y Ocio, Deporte, Industria, Comercio, Salud, Urbanismo e Infraestructuras, Educación, Turismo, Transporte, Seguridad, Sector Público, Medio Ambiente, Sociedad y Bienestar;43.4245975, -3.8545156;43.4245975;-3.8545156;;;Spain - Camargo Datos Abiertos;Espagne - Camargo Datos Abiertos;spain;Local Government;Public Sector, Local Level;España - Camargo Datos Abiertos
Portal de Datos Abiertos del Ayuntamiento de Rivas Vaciamadrid;AYUNTAMIENTO DE RIVAS VACIAMADRID;Spain;Espagne;España;https://datosabiertos.rivasciudad.es;;40.355131, -3.548189;40.355131;-3.548189;;;Spain - Portal de Datos Abiertos del Ayuntamiento de Rivas Vaciamadrid;Espagne - Portal de Datos Abiertos del Ayuntamiento de Rivas Vaciamadrid;spain;Local Government;Public Sector, Local Level;España - Portal de Datos Abiertos del Ayuntamiento de Rivas Vaciamadrid
Ayuntamiento Los Barrios;Ayuntamiento Los Barrios;Spain;Espagne;España;https://www.losbarrios.es/el-consistorio/ayuntamiento/participacion-ciudadana/datos-abiertos;;36.18539, -5.492747;36.18539;-5.492747;;;Spain - Ayuntamiento Los Barrios;Espagne - Ayuntamiento Los Barrios;spain;Local Government;Public Sector, Local Level;España - Ayuntamiento Los Barrios
Portal de Datos Abiertos Diputación Provincial de Cuenca;Diputación de Huesca;Spain;Espagne;España;https://datosabiertos.dphuesca.es;;42.1367743, -0.4083706;42.1367743;-0.4083706;;;Spain - Portal de Datos Abiertos Diputación Provincial de Cuenca;Espagne - Portal de Datos Abiertos Diputación Provincial de Cuenca;spain;Local Government;Public Sector, Local Level;España - Portal de Datos Abiertos Diputación Provincial de Cuenca
Datos abiertos Esparreguera;Ayuntamiento de Esparreguera;Spain;Espagne;España;https://seu-e.cat/es/web/esparreguera/dades-obertes;Sector Público;41.53889, 1.870692;41.53889;1.870692;;;Spain - Datos abiertos Esparreguera;Espagne - Datos abiertos Esparreguera;spain;Local Government;Public Sector, Local Level;España - Datos abiertos Esparreguera
Ayuntamiento de Aliseda - Open Data;Ayuntamiento de Aliseda;Spain;Espagne;España;https://www.aliseda.es/open-data;;39.420758, -6.691901;39.420758;-6.691901;;;Spain - Ayuntamiento de Aliseda - Open Data;Espagne - Ayuntamiento de Aliseda - Open Data;spain;Local Government;Public Sector, Local Level;España - Ayuntamiento de Aliseda - Open Data
Ayuntamiento de Acehúche - Open Data;Ayuntamiento de Acehúche - Open Data;Spain;Espagne;España;https://www.acehuche.es/open-data;;39.802872, -6.634287;39.802872;-6.634287;;;Spain - Ayuntamiento de Acehúche - Open Data;Espagne - Ayuntamiento de Acehúche - Open Data;spain;Local Government;Public Sector, Local Level;España - Ayuntamiento de Acehúche - Open Data
Ayuntamiento de Caminomorisco - Open Data;Ayuntamiento de Caminomorisco;Spain;Espagne;España;https://www.caminomorisco.es/open-data;;40.326394, -6.290324;40.326394;-6.290324;;;Spain - Ayuntamiento de Caminomorisco - Open Data;Espagne - Ayuntamiento de Caminomorisco - Open Data;spain;Local Government;Public Sector, Local Level;España - Ayuntamiento de Caminomorisco - Open Data
Portal Open Data UC;Universidad de Cantabria;Spain;Espagne;España;https://web.unican.es/opendata/Paginas/default.aspx;Educación;43.471499, -3.804153;43.471499;-3.804153;;;Spain - Portal Open Data UC;Espagne - Portal Open Data UC;spain;Statistics;Others (Associations, Universities);España - Portal Open Data UC
African Development Bank Group Open Data;Botswana;Botswana;Botswana;Botsuana;https://botswana.opendataforafrica.org;;-24.6583, 25.9083;-24.6583;25.9083;;;Botswana - African Development Bank Group Open Data;Botswana - African Development Bank Group Open Data;botswana;Economy,Administration,Statistics;Public Sector, National Level;Botsuana - African Development Bank Group Open Data
African Development Bank Group Open Data;Mauritania;Mauritania;Mauritanie;Mauritania;https://mauritania.opendataforafrica.org;;18.15, -15.9667;18.15;-15.9667;;;Mauritania - African Development Bank Group Open Data;Mauritanie - African Development Bank Group Open Data;mauritania;Economy,Administration,Statistics;Public Sector, National Level;Mauritania - African Development Bank Group Open Data
African Development Bank Group Open Data;Rwanda;Rwanda;Rwanda;Ruanda;https://rwanda.opendataforafrica.org;;-1.9403, 29.8739;-1.9403;29.8739;;;Rwanda - African Development Bank Group Open Data;Rwanda - African Development Bank Group Open Data;rwanda;Economy,Administration,Statistics;Public Sector, National Level;Ruanda - African Development Bank Group Open Data
Agencia Estatal De Meteorología;Spain;Spain;Espagne;España;https://aemet.es;;40.4333, -3.7;40.4333;-3.7;;;Spain - Agencia Estatal De Meteorología;Espagne - Agencia Estatal De Meteorología;spain;Weather Forecast;Public Sector, National Level;España - Agencia Estatal De Meteorología
Amsterdam Economic Board Open Data Exchange (ode);Netherlands;Netherlands;Pays-Bas;Países Bajos;https://amsterdamopendata.nl;;52.3667, 4.9;52.3667;04/09/2016;;;Netherlands - Amsterdam Economic Board Open Data Exchange (ode);Pays-Bas - Amsterdam Economic Board Open Data Exchange (ode);netherlands;Local Government;Public Sector, Local Level;Países Bajos - Amsterdam Economic Board Open Data Exchange (ode)
Åpne Data Stavanger;Stavanger kommune;Norway;Norvège;;https://open.stavanger.kommune.no;Transportation, air quality, infrastructure;58.9485777, 5.5402552;58.9485777;5.5402552;;;Norway - Åpne Data Stavanger;Norvège - Åpne Data Stavanger;norway;Local Government;Public Sector, Local Level;Åpne Data Stavanger
Australian Antarctic Data Centre;Australian Antarctic Data Centre;Australia;Australie;Australia;https://data.aad.gov.au;The Australian Antarctic Data Centre is committed to the free and open exchange of scientific data, consistent with the Antarctic Treaty's position that to the greatest extent feasible and practicable scientific observations and results from Antarctica shall be exchanged and made freely available.;-23.033333, 133.416667;-23.033333;133.416667;;;Australia - Australian Antarctic Data Centre;Australie - Australian Antarctic Data Centre;australia;Environment,Geospatial;Public Sector, National Level;Australia - Australian Antarctic Data Centre
Barcelona metropolis open data;Àrea Metropolitana de Barcelona (AMB);Spain;Espagne;España;https://www.amb.cat/web/area-metropolitana/dades-obertes;Metropolitan area, territory, housing, environment, mobility, economic development;41.3465752, 2.1432512;41.3465752;2.1432512;;;Spain - Barcelona metropolis open data;Espagne - Barcelona metropolis open data;spain;Local Government;Public Sector, Local Level;España - Barcelona metropolis open data
Bouche-rhone / Provence Data Portal;Departement Bouche-rhone;France;France;Francia;https://data.visitprovence.com;Launched April 2012. Tourism oriented data sets only.;43.5409158, 4.7416373;43.5409158;4.7416373;;;France - Bouche-rhone / Provence Data Portal;France - Bouche-rhone / Provence Data Portal;france;Local Government;Public Sector, Local Level;Francia - Bouche-rhone / Provence Data Portal
British Columbia Property Tax;Canada;Canada;Canada;Canadá;https://evaluebc.bcassessment.ca;;54.0, -125.0;54;-125;;;Canada - British Columbia Property Tax;Canada - British Columbia Property Tax;canada;Administration,Economy;Public Sector, National Level;Canadá - British Columbia Property Tax
Campbell County,Virginia;Campbell County,Virginia;United States;Etats-Unis;Estados Unidos de América;https://data.campbellva.opendata.arcgis.com;Arcgis OpenData Portal;37.2511633537, -79.1357192383;37.25116335;-79.13571924;;;United States - Campbell County,Virginia;Etats-Unis - Campbell County,Virginia;united-states;Local Government;Public Sector, Local Level;Estados Unidos de América - Campbell County,Virginia
Carbon County MT;Carbon County MT;United States;Etats-Unis;Estados Unidos de América;https://data.carboncomt.opendata.arcgis.com;Arcgis OpenData Portal;38.1454963093, -95.2214201167;38.14549631;-95.22142012;;;United States - Carbon County MT;Etats-Unis - Carbon County MT;united-states;Local Government;Public Sector, Local Level;Estados Unidos de América - Carbon County MT
Centre National De La Statistique Et Des Etudes Economiques;Congo, Republic Of;Congo, Republic Of;République du Congo;Republica de Congo;https://cnsee.org;;-1.44, 15.556;-1.44;15556;;;Congo, Republic Of - Centre National De La Statistique Et Des Etudes Economiques;République du Congo - Centre National De La Statistique Et Des Etudes Economiques;congo--republic-of;Statistics;Public Sector, National Level;Republica de Congo - Centre National De La Statistique Et Des Etudes Economiques
Conseil Régional PACA - SIG CRIGE;Centre Régional d'Information Géographique PACA;France;France;Francia;https://www.crige-paca.org/geoportail.html;;43.491864, 5.330882;43492;5331;;;France - Conseil Régional PACA - SIG CRIGE;France - Conseil Régional PACA - SIG CRIGE;france;Local Government,Geospatial;Public Sector, Local Level;Francia - Conseil Régional PACA - SIG CRIGE
Craven County, Nc;United States;United States;Etats-Unis;Estados Unidos de América;https://gis.cravencountync.gov/default.aspx;;35.1092, -77.0692;35.1092;-77.0692;;;United States - Craven County, Nc;Etats-Unis - Craven County, Nc;united-states;Local Government;Public Sector, Local Level;Estados Unidos de América - Craven County, Nc
Crossrail Open Data;Crossrail Open Data;United Kingdom;Royaume-Uni;Reino Unido;https://data.crossrail.co.uk;Arcgis OpenData Portal;51.4787195957, -0.150001586914;51.4787196;-0.1500015869;;;United Kingdom - Crossrail Open Data;Royaume-Uni - Crossrail Open Data;united-kingdom;Geospatial;Business;Reino Unido - Crossrail Open Data
Dalian Municipal Government Information Service;China;China;Chine;China;https://zwgk.dl.gov.cn;;38.9208, 121.6392;38.9208;121.6392;;;China - Dalian Municipal Government Information Service;Chine - Dalian Municipal Government Information Service;china;Local Government;Public Sector, Local Level;China - Dalian Municipal Government Information Service
Esri UK Technical Support Open Data;Esri UK Technical Support Open Data;United Kingdom;Royaume-Uni;Reino Unido;https://esriuktechnicalsupportopendata.techsupportuk.opendata.arcgis.com;Arcgis OpenData Portal;54.335003225, -3.11841912699;54.33500323;-3.118419127;TRUE;dummy;United Kingdom - Esri UK Technical Support Open Data;Royaume-Uni - Esri UK Technical Support Open Data;united-kingdom;Geospatial;Business;Reino Unido - Esri UK Technical Support Open Data
Evansville& Vanderburgh County GIS Data;Evansville& Vanderburgh County GIS Data;United States;Etats-Unis;Estados Unidos de América;https://gisdata.evvc.opendata.arcgis.com;Arcgis OpenData Portal;38.1454963093, -95.2214201167;38.14549631;-95.22142012;;;United States - Evansville& Vanderburgh County GIS Data;Etats-Unis - Evansville& Vanderburgh County GIS Data;united-states;Local Government,Geospatial;Public Sector, Local Level;Estados Unidos de América - Evansville& Vanderburgh County GIS Data
Fries Open Data Platform;Province Fryslân, Gemeente Leeuwarden, Tresoar;Netherlands;Pays-Bas;;https://friesland.dataplatform.nl;Governance, Finance, Culture, Social security, Traffic;53.2016915, 5.7982958;53.2016915;5.7982958;;;Netherlands - Fries Open Data Platform;Pays-Bas - Fries Open Data Platform;netherlands;Local Government;Public Sector, Local Level;Fries Open Data Platform
